 time            v(vo)          
 1.05172550e-05  1.04516646e+00 
 1.05296102e-05  1.04517009e+00 
 1.05543206e-05  1.04516647e+00 
 1.06037414e-05  1.04517007e+00 
 1.07025830e-05  1.04516645e+00 
 1.09002662e-05  1.04517003e+00 
 1.10000000e-05  1.04516641e+00 
 1.10000010e-05  1.04516682e+00 
 1.10000030e-05  1.04516752e+00 
 1.10000070e-05  1.04516765e+00 
 1.10000100e-05  1.04516657e+00 
 1.10000105e-05  1.04516626e+00 
 1.10000115e-05  1.04516559e+00 
 1.10000136e-05  1.04516416e+00 
 1.10000176e-05  1.04516175e+00 
 1.10000258e-05  1.04515954e+00 
 1.10000421e-05  1.04516076e+00 
 1.10000700e-05  1.04516736e+00 
 1.10000998e-05  1.04517781e+00 
 1.10001367e-05  1.04519150e+00 
 1.10001944e-05  1.04520823e+00 
 1.10002617e-05  1.04522369e+00 
 1.10003964e-05  1.04524824e+00 
 1.10005938e-05  1.04527411e+00 
 1.10008751e-05  1.04528722e+00 
 1.10013549e-05  1.04529746e+00 
 1.10022427e-05  1.04531359e+00 
 1.10040182e-05  1.04535065e+00 
 1.10075691e-05  1.04540358e+00 
 1.10140237e-05  1.04615527e+00 
 1.10212410e-05  1.05008708e+00 
 1.10284359e-05  1.05537911e+00 
 1.10374365e-05  1.05934185e+00 
 1.10491389e-05  1.06165353e+00 
 1.10711578e-05  1.06325916e+00 
 1.11151958e-05  1.06463337e+00 
 1.12032716e-05  1.06729615e+00 
 1.13794234e-05  1.07255860e+00 
 1.15000100e-05  1.07609197e+00 
 1.15000110e-05  1.07609180e+00 
 1.15000130e-05  1.07609131e+00 
 1.15000170e-05  1.07608990e+00 
 1.15000200e-05  1.07608879e+00 
 1.15000208e-05  1.07608874e+00 
 1.15000224e-05  1.07608882e+00 
 1.15000256e-05  1.07608972e+00 
 1.15000320e-05  1.07609241e+00 
 1.15000448e-05  1.07609681e+00 
 1.15000704e-05  1.07610118e+00 
 1.15001174e-05  1.07610429e+00 
 1.15002113e-05  1.07607374e+00 
 1.15003555e-05  1.07588253e+00 
 1.15004593e-05  1.07573379e+00 
 1.15005703e-05  1.07571122e+00 
 1.15007418e-05  1.07572428e+00 
 1.15009063e-05  1.07571673e+00 
 1.15011934e-05  1.07572367e+00 
 1.15015330e-05  1.07571871e+00 
 1.15020243e-05  1.07572332e+00 
 1.15028223e-05  1.07571918e+00 
 1.15040795e-05  1.07572310e+00 
 1.15064075e-05  1.07571930e+00 
 1.15103860e-05  1.07572302e+00 
 1.15173412e-05  1.07571934e+00 
 1.15297094e-05  1.07572300e+00 
 1.15544459e-05  1.07571935e+00 
 1.16039187e-05  1.07572298e+00 
 1.17028644e-05  1.07571933e+00 
 1.19007559e-05  1.07572293e+00 
 1.20000000e-05  1.07571928e+00 
 1.20000010e-05  1.07571969e+00 
 1.20000030e-05  1.07572040e+00 
 1.20000070e-05  1.07572053e+00 
 1.20000100e-05  1.07571945e+00 
 1.20000105e-05  1.07571915e+00 
 1.20000115e-05  1.07571848e+00 
 1.20000136e-05  1.07571705e+00 
 1.20000176e-05  1.07571465e+00 
 1.20000258e-05  1.07571244e+00 
 1.20000421e-05  1.07571366e+00 
 1.20000700e-05  1.07572024e+00 
 1.20000998e-05  1.07573067e+00 
 1.20001367e-05  1.07574432e+00 
 1.20001944e-05  1.07576101e+00 
 1.20002617e-05  1.07577644e+00 
 1.20003964e-05  1.07580091e+00 
 1.20005938e-05  1.07582668e+00 
 1.20008751e-05  1.07583972e+00 
 1.20013549e-05  1.07584995e+00 
 1.20022432e-05  1.07586614e+00 
 1.20040199e-05  1.07590325e+00 
 1.20075733e-05  1.07595609e+00 
 1.20140411e-05  1.07639109e+00 
 1.20212348e-05  1.07927107e+00 
 1.20284355e-05  1.08366040e+00 
 1.20374354e-05  1.08739923e+00 
 1.20491535e-05  1.08993316e+00 
 1.20712195e-05  1.09192508e+00 
 1.21153514e-05  1.09337803e+00 
 1.22036151e-05  1.09572717e+00 
 1.23801427e-05  1.10049362e+00 
 1.25000100e-05  1.10361382e+00 
 1.25000110e-05  1.10361365e+00 
 1.25000130e-05  1.10361315e+00 
 1.25000170e-05  1.10361174e+00 
 1.25000200e-05  1.10361063e+00 
 1.25000208e-05  1.10361057e+00 
 1.25000224e-05  1.10361066e+00 
 1.25000256e-05  1.10361155e+00 
 1.25000320e-05  1.10361421e+00 
 1.25000448e-05  1.10361857e+00 
 1.25000704e-05  1.10362285e+00 
 1.25001174e-05  1.10362584e+00 
 1.25002113e-05  1.10359528e+00 
 1.25003556e-05  1.10340565e+00 
 1.25004595e-05  1.10325766e+00 
 1.25005706e-05  1.10323525e+00 
 1.25007423e-05  1.10324830e+00 
 1.25009073e-05  1.10324074e+00 
 1.25011950e-05  1.10324769e+00 
 1.25015356e-05  1.10324270e+00 
 1.25020282e-05  1.10324735e+00 
 1.25028300e-05  1.10324318e+00 
 1.25040911e-05  1.10324712e+00 
 1.25064305e-05  1.10324330e+00 
 1.25104286e-05  1.10324705e+00 
 1.25174204e-05  1.10324334e+00 
 1.25298638e-05  1.10324702e+00 
 1.25547507e-05  1.10324334e+00 
 1.26045246e-05  1.10324700e+00 
 1.27040723e-05  1.10324332e+00 
 1.29031676e-05  1.10324695e+00 
 1.30000000e-05  1.10324327e+00 
 1.30000010e-05  1.10324368e+00 
 1.30000030e-05  1.10324439e+00 
 1.30000070e-05  1.10324453e+00 
 1.30000100e-05  1.10324345e+00 
 1.30000105e-05  1.10324314e+00 
 1.30000115e-05  1.10324248e+00 
 1.30000136e-05  1.10324105e+00 
 1.30000176e-05  1.10323866e+00 
 1.30000258e-05  1.10323646e+00 
 1.30000421e-05  1.10323767e+00 
 1.30000700e-05  1.10324424e+00 
 1.30000998e-05  1.10325464e+00 
 1.30001367e-05  1.10326826e+00 
 1.30001944e-05  1.10328492e+00 
 1.30002617e-05  1.10330031e+00 
 1.30003964e-05  1.10332472e+00 
 1.30005938e-05  1.10335040e+00 
 1.30008751e-05  1.10336337e+00 
 1.30013548e-05  1.10337359e+00 
 1.30022437e-05  1.10338984e+00 
 1.30040215e-05  1.10342700e+00 
 1.30075771e-05  1.10347976e+00 
 1.30140573e-05  1.10373869e+00 
 1.30212283e-05  1.10579929e+00 
 1.30284343e-05  1.10926779e+00 
 1.30374318e-05  1.11255394e+00 
 1.30491659e-05  1.11507584e+00 
 1.30712808e-05  1.11733966e+00 
 1.31155107e-05  1.11896861e+00 
 1.32039704e-05  1.12101879e+00 
 1.33808898e-05  1.12523485e+00 
 1.35000100e-05  1.12794468e+00 
 1.35000110e-05  1.12794450e+00 
 1.35000130e-05  1.12794401e+00 
 1.35000170e-05  1.12794259e+00 
 1.35000200e-05  1.12794147e+00 
 1.35000208e-05  1.12794142e+00 
 1.35000224e-05  1.12794150e+00 
 1.35000256e-05  1.12794238e+00 
 1.35000320e-05  1.12794501e+00 
 1.35000448e-05  1.12794929e+00 
 1.35000704e-05  1.12795346e+00 
 1.35001174e-05  1.12795629e+00 
 1.35002113e-05  1.12792568e+00 
 1.35003556e-05  1.12773732e+00 
 1.35004597e-05  1.12758998e+00 
 1.35005708e-05  1.12756773e+00 
 1.35007429e-05  1.12758075e+00 
 1.35009081e-05  1.12757319e+00 
 1.35011964e-05  1.12758015e+00 
 1.35015379e-05  1.12757515e+00 
 1.35020317e-05  1.12757980e+00 
 1.35028369e-05  1.12757562e+00 
 1.35041015e-05  1.12757958e+00 
 1.35064507e-05  1.12757574e+00 
 1.35104670e-05  1.12757950e+00 
 1.35174914e-05  1.12757578e+00 
 1.35300035e-05  1.12757948e+00 
 1.35550276e-05  1.12757578e+00 
 1.36050759e-05  1.12757946e+00 
 1.37051725e-05  1.12757576e+00 
 1.39053656e-05  1.12757940e+00 
 1.40000000e-05  1.12757570e+00 
 1.40000010e-05  1.12757611e+00 
 1.40000030e-05  1.12757683e+00 
 1.40000070e-05  1.12757696e+00 
 1.40000100e-05  1.12757589e+00 
 1.40000105e-05  1.12757558e+00 
 1.40000115e-05  1.12757492e+00 
 1.40000136e-05  1.12757350e+00 
 1.40000176e-05  1.12757111e+00 
 1.40000258e-05  1.12756891e+00 
 1.40000421e-05  1.12757012e+00 
 1.40000700e-05  1.12757667e+00 
 1.40000998e-05  1.12758705e+00 
 1.40001367e-05  1.12760065e+00 
 1.40001944e-05  1.12761727e+00 
 1.40002617e-05  1.12763263e+00 
 1.40003964e-05  1.12765699e+00 
 1.40005938e-05  1.12768258e+00 
 1.40008751e-05  1.12769550e+00 
 1.40013547e-05  1.12770571e+00 
 1.40022441e-05  1.12772202e+00 
 1.40040229e-05  1.12775923e+00 
 1.40075806e-05  1.12781191e+00 
 1.40140719e-05  1.12798102e+00 
 1.40212213e-05  1.12942739e+00 
 1.40284318e-05  1.13205239e+00 
 1.40374289e-05  1.13476549e+00 
 1.40491931e-05  1.13707115e+00 
 1.40714039e-05  1.13940780e+00 
 1.41158257e-05  1.14121511e+00 
 1.42046691e-05  1.14303191e+00 
 1.43823559e-05  1.14663906e+00 
 1.45000100e-05  1.14893543e+00 
 1.45000110e-05  1.14893525e+00 
 1.45000130e-05  1.14893474e+00 
 1.45000170e-05  1.14893331e+00 
 1.45000200e-05  1.14893219e+00 
 1.45000208e-05  1.14893214e+00 
 1.45000224e-05  1.14893221e+00 
 1.45000256e-05  1.14893308e+00 
 1.45000320e-05  1.14893568e+00 
 1.45000448e-05  1.14893989e+00 
 1.45000704e-05  1.14894391e+00 
 1.45001174e-05  1.14894653e+00 
 1.45002113e-05  1.14891586e+00 
 1.45003557e-05  1.14872849e+00 
 1.45004598e-05  1.14858168e+00 
 1.45005711e-05  1.14855960e+00 
 1.45007433e-05  1.14857259e+00 
 1.45009089e-05  1.14856504e+00 
 1.45011977e-05  1.14857199e+00 
 1.45015399e-05  1.14856698e+00 
 1.45020348e-05  1.14857165e+00 
 1.45028431e-05  1.14856745e+00 
 1.45041109e-05  1.14857142e+00 
 1.45064687e-05  1.14856757e+00 
 1.45105018e-05  1.14857135e+00 
 1.45175559e-05  1.14856761e+00 
 1.45301312e-05  1.14857132e+00 
 1.45552818e-05  1.14856761e+00 
 1.46055829e-05  1.14857130e+00 
 1.47061851e-05  1.14856759e+00 
 1.49073896e-05  1.14857124e+00 
 1.50000000e-05  1.14856753e+00 
 1.50000010e-05  1.14856794e+00 
 1.50000030e-05  1.14856865e+00 
 1.50000070e-05  1.14856879e+00 
 1.50000100e-05  1.14856772e+00 
 1.50000105e-05  1.14856742e+00 
 1.50000115e-05  1.14856675e+00 
 1.50000136e-05  1.14856533e+00 
 1.50000176e-05  1.14856295e+00 
 1.50000258e-05  1.14856076e+00 
 1.50000421e-05  1.14856196e+00 
 1.50000700e-05  1.14856850e+00 
 1.50000998e-05  1.14857886e+00 
 1.50001367e-05  1.14859244e+00 
 1.50001944e-05  1.14860902e+00 
 1.50002617e-05  1.14862436e+00 
 1.50003964e-05  1.14864867e+00 
 1.50005938e-05  1.14867420e+00 
 1.50008750e-05  1.14868707e+00 
 1.50013547e-05  1.14869726e+00 
 1.50022445e-05  1.14871363e+00 
 1.50040242e-05  1.14875087e+00 
 1.50075835e-05  1.14880348e+00 
 1.50140846e-05  1.14892838e+00 
 1.50212161e-05  1.14992478e+00 
 1.50284305e-05  1.15183460e+00 
 1.50374248e-05  1.15395167e+00 
 1.50492034e-05  1.15590069e+00 
 1.50714600e-05  1.15808959e+00 
 1.51159734e-05  1.15996912e+00 
 1.52050000e-05  1.16160775e+00 
 1.53830533e-05  1.16455397e+00 
 1.55000100e-05  1.16645113e+00 
 1.55000110e-05  1.16645094e+00 
 1.55000130e-05  1.16645043e+00 
 1.55000170e-05  1.16644900e+00 
 1.55000200e-05  1.16644787e+00 
 1.55000208e-05  1.16644781e+00 
 1.55000224e-05  1.16644789e+00 
 1.55000256e-05  1.16644874e+00 
 1.55000320e-05  1.16645131e+00 
 1.55000448e-05  1.16645543e+00 
 1.55000704e-05  1.16645932e+00 
 1.55001174e-05  1.16646171e+00 
 1.55002113e-05  1.16643100e+00 
 1.55003558e-05  1.16624439e+00 
 1.55004600e-05  1.16609801e+00 
 1.55005713e-05  1.16607607e+00 
 1.55007437e-05  1.16608903e+00 
 1.55009095e-05  1.16608149e+00 
 1.55011987e-05  1.16608844e+00 
 1.55015415e-05  1.16608343e+00 
 1.55020373e-05  1.16608810e+00 
 1.55028480e-05  1.16608389e+00 
 1.55041184e-05  1.16608787e+00 
 1.55064828e-05  1.16608401e+00 
 1.55105293e-05  1.16608780e+00 
 1.55176069e-05  1.16608405e+00 
 1.55302327e-05  1.16608777e+00 
 1.55554842e-05  1.16608405e+00 
 1.56059873e-05  1.16608775e+00 
 1.57069934e-05  1.16608402e+00 
 1.59090056e-05  1.16608768e+00 
 1.60000000e-05  1.16608396e+00 
 1.60000010e-05  1.16608437e+00 
 1.60000030e-05  1.16608509e+00 
 1.60000070e-05  1.16608523e+00 
 1.60000100e-05  1.16608416e+00 
 1.60000105e-05  1.16608385e+00 
 1.60000115e-05  1.16608319e+00 
 1.60000136e-05  1.16608177e+00 
 1.60000176e-05  1.16607939e+00 
 1.60000258e-05  1.16607720e+00 
 1.60000421e-05  1.16607841e+00 
 1.60000700e-05  1.16608493e+00 
 1.60000998e-05  1.16609528e+00 
 1.60001367e-05  1.16610883e+00 
 1.60001944e-05  1.16612540e+00 
 1.60002617e-05  1.16614071e+00 
 1.60003964e-05  1.16616498e+00 
 1.60005938e-05  1.16619045e+00 
 1.60008750e-05  1.16620329e+00 
 1.60013546e-05  1.16621347e+00 
 1.60022448e-05  1.16622988e+00 
 1.60040252e-05  1.16626716e+00 
 1.60075860e-05  1.16631971e+00 
 1.60140953e-05  1.16642292e+00 
 1.60212101e-05  1.16709637e+00 
 1.60284277e-05  1.16843231e+00 
 1.60374196e-05  1.16999544e+00 
 1.60492125e-05  1.17152570e+00 
 1.60715099e-05  1.17339067e+00 
 1.61161049e-05  1.17516324e+00 
 1.62052948e-05  1.17662369e+00 
 1.63836746e-05  1.17890201e+00 
 1.65000100e-05  1.18038001e+00 
 1.65000110e-05  1.18037983e+00 
 1.65000130e-05  1.18037931e+00 
 1.65000170e-05  1.18037787e+00 
 1.65000200e-05  1.18037673e+00 
 1.65000208e-05  1.18037668e+00 
 1.65000224e-05  1.18037675e+00 
 1.65000256e-05  1.18037759e+00 
 1.65000320e-05  1.18038012e+00 
 1.65000448e-05  1.18038417e+00 
 1.65000704e-05  1.18038792e+00 
 1.65001174e-05  1.18039010e+00 
 1.65002113e-05  1.18035936e+00 
 1.65003559e-05  1.18017331e+00 
 1.65004601e-05  1.18002724e+00 
 1.65005715e-05  1.18000544e+00 
 1.65007441e-05  1.18001837e+00 
 1.65009100e-05  1.18001084e+00 
 1.65011996e-05  1.18001779e+00 
 1.65015429e-05  1.18001277e+00 
 1.65020394e-05  1.18001744e+00 
 1.65028521e-05  1.18001324e+00 
 1.65041247e-05  1.18001722e+00 
 1.65064943e-05  1.18001336e+00 
 1.65105526e-05  1.18001715e+00 
 1.65176497e-05  1.18001339e+00 
 1.65303190e-05  1.18001712e+00 
 1.65556576e-05  1.18001340e+00 
 1.66063348e-05  1.18001710e+00 
 1.67076893e-05  1.18001337e+00 
 1.69103981e-05  1.18001703e+00 
 1.70000000e-05  1.18001330e+00 
 1.70000010e-05  1.18001371e+00 
 1.70000030e-05  1.18001443e+00 
 1.70000070e-05  1.18001457e+00 
 1.70000100e-05  1.18001350e+00 
 1.70000105e-05  1.18001319e+00 
 1.70000115e-05  1.18001253e+00 
 1.70000136e-05  1.18001112e+00 
 1.70000176e-05  1.18000874e+00 
 1.70000258e-05  1.18000655e+00 
 1.70000421e-05  1.18000775e+00 
 1.70000700e-05  1.18001427e+00 
 1.70000998e-05  1.18002460e+00 
 1.70001367e-05  1.18003814e+00 
 1.70001944e-05  1.18005468e+00 
 1.70002617e-05  1.18006997e+00 
 1.70003964e-05  1.18009421e+00 
 1.70005938e-05  1.18011964e+00 
 1.70008750e-05  1.18013245e+00 
 1.70013546e-05  1.18014264e+00 
 1.70022451e-05  1.18015908e+00 
 1.70040261e-05  1.18019640e+00 
 1.70075881e-05  1.18024889e+00 
 1.70141040e-05  1.18034105e+00 
 1.70212032e-05  1.18078399e+00 
 1.70284231e-05  1.18167261e+00 
 1.70374132e-05  1.18275391e+00 
 1.70492201e-05  1.18386141e+00 
 1.70715555e-05  1.18529464e+00 
 1.71162263e-05  1.18677290e+00 
 1.72055680e-05  1.18798120e+00 
 1.73842514e-05  1.18960106e+00 
 1.75000100e-05  1.19063779e+00 
 1.75000110e-05  1.19063760e+00 
 1.75000130e-05  1.19063708e+00 
 1.75000170e-05  1.19063563e+00 
 1.75000200e-05  1.19063449e+00 
 1.75000208e-05  1.19063443e+00 
 1.75000224e-05  1.19063450e+00 
 1.75000256e-05  1.19063533e+00 
 1.75000320e-05  1.19063783e+00 
 1.75000448e-05  1.19064182e+00 
 1.75000704e-05  1.19064544e+00 
 1.75001173e-05  1.19064739e+00 
 1.75002112e-05  1.19061661e+00 
 1.75003559e-05  1.19043092e+00 
 1.75004602e-05  1.19028508e+00 
 1.75005717e-05  1.19026340e+00 
 1.75007444e-05  1.19027630e+00 
 1.75009104e-05  1.19026878e+00 
 1.75012004e-05  1.19027572e+00 
 1.75015440e-05  1.19027071e+00 
 1.75020412e-05  1.19027538e+00 
 1.75028555e-05  1.19027118e+00 
 1.75041300e-05  1.19027516e+00 
 1.75065034e-05  1.19027130e+00 
 1.75105720e-05  1.19027508e+00 
 1.75176851e-05  1.19027133e+00 
 1.75303916e-05  1.19027506e+00 
 1.75558046e-05  1.19027133e+00 
 1.76066307e-05  1.19027503e+00 
 1.77082828e-05  1.19027130e+00 
 1.79115871e-05  1.19027496e+00 
 1.80000000e-05  1.19027124e+00 
 1.80000010e-05  1.19027165e+00 
 1.80000030e-05  1.19027236e+00 
 1.80000070e-05  1.19027250e+00 
 1.80000100e-05  1.19027144e+00 
 1.80000105e-05  1.19027113e+00 
 1.80000115e-05  1.19027047e+00 
 1.80000136e-05  1.19026905e+00 
 1.80000176e-05  1.19026668e+00 
 1.80000258e-05  1.19026449e+00 
 1.80000421e-05  1.19026569e+00 
 1.80000700e-05  1.19027220e+00 
 1.80000998e-05  1.19028252e+00 
 1.80001367e-05  1.19029604e+00 
 1.80001944e-05  1.19031257e+00 
 1.80002617e-05  1.19032785e+00 
 1.80003964e-05  1.19035206e+00 
 1.80005938e-05  1.19037746e+00 
 1.80008750e-05  1.19039026e+00 
 1.80013545e-05  1.19040044e+00 
 1.80022453e-05  1.19041693e+00 
 1.80040267e-05  1.19045428e+00 
 1.80075897e-05  1.19050674e+00 
 1.80141104e-05  1.19059281e+00 
 1.80211953e-05  1.19086784e+00 
 1.80284163e-05  1.19140653e+00 
 1.80374051e-05  1.19207698e+00 
 1.80492254e-05  1.19278464e+00 
 1.80715879e-05  1.19373763e+00 
 1.81163130e-05  1.19477484e+00 
 1.82057631e-05  1.19561704e+00 
 1.83846632e-05  1.19657727e+00 
 1.85000100e-05  1.19716225e+00 
 1.85000110e-05  1.19716206e+00 
 1.85000130e-05  1.19716153e+00 
 1.85000170e-05  1.19716007e+00 
 1.85000200e-05  1.19715893e+00 
 1.85000208e-05  1.19715887e+00 
 1.85000224e-05  1.19715893e+00 
 1.85000256e-05  1.19715975e+00 
 1.85000320e-05  1.19716222e+00 
 1.85000448e-05  1.19716614e+00 
 1.85000704e-05  1.19716963e+00 
 1.85001173e-05  1.19717137e+00 
 1.85002112e-05  1.19714046e+00 
 1.85003560e-05  1.19695496e+00 
 1.85004603e-05  1.19680929e+00 
 1.85005718e-05  1.19678770e+00 
 1.85007447e-05  1.19680057e+00 
 1.85009108e-05  1.19679307e+00 
 1.85012011e-05  1.19680001e+00 
 1.85015450e-05  1.19679500e+00 
 1.85020427e-05  1.19679966e+00 
 1.85028583e-05  1.19679546e+00 
 1.85041345e-05  1.19679944e+00 
 1.85065103e-05  1.19679558e+00 
 1.85105880e-05  1.19679937e+00 
 1.85177135e-05  1.19679562e+00 
 1.85304514e-05  1.19679934e+00 
 1.85559273e-05  1.19679562e+00 
 1.86068791e-05  1.19679932e+00 
 1.87087827e-05  1.19679558e+00 
 1.89125898e-05  1.19679924e+00 
 1.90000000e-05  1.19679552e+00 
 1.90000010e-05  1.19679593e+00 
 1.90000030e-05  1.19679664e+00 
 1.90000070e-05  1.19679678e+00 
 1.90000100e-05  1.19679572e+00 
 1.90000105e-05  1.19679541e+00 
 1.90000115e-05  1.19679475e+00 
 1.90000136e-05  1.19679333e+00 
 1.90000176e-05  1.19679096e+00 
 1.90000258e-05  1.19678878e+00 
 1.90000421e-05  1.19678997e+00 
 1.90000700e-05  1.19679648e+00 
 1.90000998e-05  1.19680679e+00 
 1.90001367e-05  1.19682030e+00 
 1.90001944e-05  1.19683681e+00 
 1.90002617e-05  1.19685208e+00 
 1.90003964e-05  1.19687627e+00 
 1.90005937e-05  1.19690166e+00 
 1.90008750e-05  1.19691446e+00 
 1.90013545e-05  1.19692465e+00 
 1.90022454e-05  1.19694117e+00 
 1.90040272e-05  1.19697855e+00 
 1.90075908e-05  1.19703099e+00 
 1.90141146e-05  1.19711325e+00 
 1.90211862e-05  1.19725795e+00 
 1.90284074e-05  1.19750980e+00 
 1.90373954e-05  1.19782280e+00 
 1.90492284e-05  1.19815807e+00 
 1.90716119e-05  1.19861637e+00 
 1.91163789e-05  1.19911905e+00 
 1.92059129e-05  1.19948944e+00 
 1.93849808e-05  1.19977554e+00 
 1.95000100e-05  1.19990702e+00 
 1.95000110e-05  1.19990683e+00 
 1.95000130e-05  1.19990629e+00 
 1.95000170e-05  1.19990482e+00 
 1.95000200e-05  1.19990367e+00 
 1.95000208e-05  1.19990360e+00 
 1.95000224e-05  1.19990366e+00 
 1.95000256e-05  1.19990447e+00 
 1.95000320e-05  1.19990692e+00 
 1.95000448e-05  1.19991078e+00 
 1.95000704e-05  1.19991415e+00 
 1.95001173e-05  1.19991565e+00 
 1.95002112e-05  1.19988453e+00 
 1.95003560e-05  1.19969907e+00 
 1.95004605e-05  1.19955347e+00 
 1.95005720e-05  1.19953196e+00 
 1.95007450e-05  1.19954482e+00 
 1.95009111e-05  1.19953733e+00 
 1.95012017e-05  1.19954426e+00 
 1.95015458e-05  1.19953925e+00 
 1.95020440e-05  1.19954392e+00 
 1.95028606e-05  1.19953971e+00 
 1.95041381e-05  1.19954369e+00 
 1.95065152e-05  1.19953983e+00 
 1.95106006e-05  1.19954362e+00 
 1.95177353e-05  1.19953987e+00 
 1.95304990e-05  1.19954359e+00 
 1.95560264e-05  1.19953987e+00 
 1.96070811e-05  1.19954357e+00 
 1.97091905e-05  1.19953984e+00 
 1.99134094e-05  1.19954349e+00 
 2.00000000e-05  1.19953977e+00 
 2.00000010e-05  1.19954018e+00 
 2.00000030e-05  1.19954089e+00 
 2.00000070e-05  1.19954103e+00 
 2.00000100e-05  1.19953997e+00 
 2.00000105e-05  1.19953966e+00 
 2.00000115e-05  1.19953900e+00 
 2.00000136e-05  1.19953759e+00 
 2.00000176e-05  1.19953521e+00 
 2.00000258e-05  1.19953303e+00 
 2.00000421e-05  1.19953422e+00 
 2.00000700e-05  1.19954072e+00 
 2.00000998e-05  1.19955103e+00 
 2.00001367e-05  1.19956453e+00 
 2.00001944e-05  1.19958103e+00 
 2.00002617e-05  1.19959629e+00 
 2.00003964e-05  1.19962047e+00 
 2.00005937e-05  1.19964587e+00 
 2.00008750e-05  1.19965868e+00 
 2.00013545e-05  1.19966888e+00 
 2.00022455e-05  1.19968542e+00 
 2.00040274e-05  1.19972285e+00 
 2.00075914e-05  1.19977527e+00 
 2.00141163e-05  1.19985456e+00 
 2.00211761e-05  1.19988558e+00 
 2.00283962e-05  1.19987944e+00 
 2.00373837e-05  1.19986094e+00 
 2.00492289e-05  1.19983840e+00 
 2.00716277e-05  1.19979813e+00 
 2.01164252e-05  1.19972238e+00 
 2.02060204e-05  1.19956285e+00 
 2.03852107e-05  1.19916236e+00 
 2.05000100e-05  1.19884200e+00 
 2.05000110e-05  1.19884180e+00 
 2.05000130e-05  1.19884126e+00 
 2.05000170e-05  1.19883977e+00 
 2.05000200e-05  1.19883861e+00 
 2.05000208e-05  1.19883854e+00 
 2.05000224e-05  1.19883859e+00 
 2.05000256e-05  1.19883939e+00 
 2.05000320e-05  1.19884182e+00 
 2.05000448e-05  1.19884563e+00 
 2.05000704e-05  1.19884888e+00 
 2.05001173e-05  1.19885014e+00 
 2.05002112e-05  1.19881873e+00 
 2.05003561e-05  1.19863314e+00 
 2.05004606e-05  1.19848757e+00 
 2.05005721e-05  1.19846610e+00 
 2.05007453e-05  1.19847896e+00 
 2.05009114e-05  1.19847147e+00 
 2.05012022e-05  1.19847840e+00 
 2.05015465e-05  1.19847339e+00 
 2.05020450e-05  1.19847806e+00 
 2.05028624e-05  1.19847385e+00 
 2.05041410e-05  1.19847783e+00 
 2.05065181e-05  1.19847397e+00 
 2.05106100e-05  1.19847776e+00 
 2.05177507e-05  1.19847401e+00 
 2.05305345e-05  1.19847773e+00 
 2.05561020e-05  1.19847401e+00 
 2.06072371e-05  1.19847771e+00 
 2.07095072e-05  1.19847398e+00 
 2.09140474e-05  1.19847764e+00 
 2.10000000e-05  1.19847391e+00 
 2.10000010e-05  1.19847432e+00 
 2.10000030e-05  1.19847503e+00 
 2.10000070e-05  1.19847517e+00 
 2.10000100e-05  1.19847411e+00 
 2.10000105e-05  1.19847380e+00 
 2.10000115e-05  1.19847314e+00 
 2.10000136e-05  1.19847173e+00 
 2.10000176e-05  1.19846935e+00 
 2.10000258e-05  1.19846717e+00 
 2.10000421e-05  1.19846836e+00 
 2.10000700e-05  1.19847486e+00 
 2.10000998e-05  1.19848516e+00 
 2.10001367e-05  1.19849866e+00 
 2.10001944e-05  1.19851516e+00 
 2.10002617e-05  1.19853041e+00 
 2.10003964e-05  1.19855459e+00 
 2.10005937e-05  1.19858001e+00 
 2.10008750e-05  1.19859284e+00 
 2.10013545e-05  1.19860305e+00 
 2.10022455e-05  1.19861962e+00 
 2.10040275e-05  1.19865709e+00 
 2.10075915e-05  1.19870951e+00 
 2.10141156e-05  1.19878569e+00 
 2.10211648e-05  1.19870089e+00 
 2.10283828e-05  1.19843209e+00 
 2.10373701e-05  1.19807735e+00 
 2.10492268e-05  1.19769182e+00 
 2.10716342e-05  1.19714794e+00 
 2.11164491e-05  1.19649431e+00 
 2.12060787e-05  1.19581309e+00 
 2.13853380e-05  1.19472935e+00 
